game_id,play_type,duration_of_play,time_after_play,qtr,shooter_name,shooter_id,rebounder_name,rebounder_id,assister_name,assister_id,blocker_name,blocker_id,fouler_name,fouler_id,turnover_player_name,turnover_player_id,violater_name,violater_id,stealer_name,stealer_id,distance,jumper_one_name,jumper_one_id,jumper_two_name,jumper_two_id,jumper_three_name,jumper_three_id,tech_one_name,tech_one_id,tech_two_name,tech_two_id,free_throw_number,free_throw_total,made_free_throw,was_team
401656362,SUBSTITUTION,0.0,03:18.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,03:18.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,OUT_OF_BOUNCE_TURNOVER,19.0,02:59.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Payton Pritchard,4066354,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,20.0,02:39.0,3,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,19.0,02:20.0,3,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,14.0,02:06.0,3,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,14.0,01:52.0,3,Sam Hauser,4065804,NA,NA,Luke Kornet,3064560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,15.0,01:37.0,3,Luka Doncic,3945274,Josh Green,4432811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT,5.0,01:32.0,3,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,3.0,01:29.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,01:29.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,01:29.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,JUMPBALL,0.0,01:29.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Luke Kornet,3064560,Maxi Kleber,2960236,Payton Pritchard,4066354,NA,NA,NA,NA,0,0,false,false
401656362,DEFENSIVE_REBOUND,0.0,01:29.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656362,ASSIST_MADE_SHOT,21.0,01:08.0,3,Sam Hauser,4065804,NA,NA,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,17.0,00:51.0,3,Jaden Hardy,4868423,Dwight Powell,2531367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,7.899999999999999,00:43.100,3,Dante Exum,3102528,Oshae Brissett,4278031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,00:35.100,3,Svi Mykhailiuk,3133602,Dante Exum,3102528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,BLOCK_AND_POSSESSION_CHANGE,16.0,00:19.100,3,Jaden Hardy,4868423,Payton Pritchard,4066354,NA,NA,Oshae Brissett,4278031,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,00:00.100,3,Payton Pritchard,4066354,Josh Green,4432811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,12:00.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,12:00.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,11:43.0,4,Payton Pritchard,4066354,Tim Hardaway Jr.,2528210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,OFFENSIVE_FOUL,15.0,11:28.0,4,NA,NA,NA,NA,NA,NA,NA,NA,Dwight Powell,2531367,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,OFFENSIVE_FOUL_TURNOVER,0.0,11:28.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dwight Powell,2531367,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,11:11.0,4,Svi Mykhailiuk,3133602,Dwight Powell,2531367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,5.0,11:06.0,4,Dante Exum,3102528,NA,NA,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,10:51.0,4,Svi Mykhailiuk,3133602,Markieff Morris,6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,16.0,10:35.0,4,Markieff Morris,6461,Sam Hauser,4065804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,6.0,10:29.0,4,Sam Hauser,4065804,Markieff Morris,6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,15.0,10:14.0,4,Dante Exum,3102528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,26.0,09:48.0,4,Sam Hauser,4065804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,19.0,09:29.0,4,Tim Hardaway Jr.,2528210,NA,NA,Dwight Powell,2531367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,10.0,09:19.0,4,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,26.0,08:53.0,4,Dante Exum,3102528,Sam Hauser,4065804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,9.0,08:44.0,4,Payton Pritchard,4066354,Sam Hauser,4065804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,7.0,08:37.0,4,Oshae Brissett,4278031,Oshae Brissett,4278031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,0.0,08:37.0,4,Oshae Brissett,4278031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,11.0,08:26.0,4,Tim Hardaway Jr.,2528210,NA,NA,Dwight Powell,2531367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,08:09.0,4,Svi Mykhailiuk,3133602,Dwight Powell,2531367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,6.0,08:03.0,4,Tim Hardaway Jr.,2528210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,TIMEOUT,2.0,08:01.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,08:01.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,08:01.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,07:38.0,4,Svi Mykhailiuk,3133602,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,12.0,07:26.0,4,Tim Hardaway Jr.,2528210,NA,NA,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,21.0,07:05.0,4,Payton Pritchard,4066354,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,15.0,06:50.0,4,Tim Hardaway Jr.,2528210,NA,NA,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,27.0,06:23.0,4,Svi Mykhailiuk,3133602,Tim Hardaway Jr.,2528210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,06:14.0,4,Tim Hardaway Jr.,2528210,Svi Mykhailiuk,3133602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,06:06.0,4,Luke Kornet,3064560,Tim Hardaway Jr.,2528210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,8.0,05:58.0,4,Jaden Hardy,4868423,NA,NA,Tim Hardaway Jr.,2528210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,22.0,05:36.0,4,Svi Mykhailiuk,3133602,NA,NA,Luke Kornet,3064560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,PERSONAL_FOUL,11.0,05:25.0,4,NA,NA,NA,NA,NA,NA,NA,NA,Luke Kornet,3064560,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,05:25.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,05:25.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SUBSTITUTION,0.0,05:25.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,05:16.0,4,A.J. Lawson,4067017,Oshae Brissett,4278031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SHOOTING_FOUL,3.0,05:13.0,4,NA,NA,NA,NA,NA,NA,NA,NA,Markieff Morris,6461,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,FREE_THROW,0.0,05:13.0,4,Oshae Brissett,4278031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,true,false
401656362,FREE_THROW,0.0,05:13.0,4,Oshae Brissett,4278031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,true,false
401656362,BLOCK_AND_POSSESSION_CHANGE,12.0,05:01.0,4,Olivier-Maxence Prosper,4595400,NA,NA,NA,NA,Neemias Queta,4397424,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656362,ASSIST_MADE_SHOT,14.0,04:47.0,4,Neemias Queta,4397424,NA,NA,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,04:24.0,4,Markieff Morris,6461,Jaden Springer,4432164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,10.0,04:14.0,4,Oshae Brissett,4278031,Markieff Morris,6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,4.0,04:10.0,4,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,13.0,03:57.0,4,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,03:37.0,4,Markieff Morris,6461,Jordan Walsh,4683689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,5.0,03:32.0,4,Payton Pritchard,4066354,Markieff Morris,6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,7.0,03:25.0,4,A.J. Lawson,4067017,NA,NA,Olivier-Maxence Prosper,4595400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,PERSONAL_FOUL,21.0,03:04.0,4,NA,NA,NA,NA,NA,NA,NA,NA,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,10.0,02:54.0,4,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656362,TIMEOUT,0.0,02:54.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,7.0,02:47.0,4,Jordan Walsh,4683689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,02:34.0,4,Olivier-Maxence Prosper,4595400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,02:14.0,4,Jaden Springer,4432164,Olivier-Maxence Prosper,4595400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,01:57.0,4,Jaden Hardy,4868423,Jaden Springer,4432164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,PERSONAL_FOUL,2.0,01:55.0,4,NA,NA,NA,NA,NA,NA,NA,NA,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,4.0,01:51.0,4,Jordan Walsh,4683689,Olivier-Maxence Prosper,4595400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,OUT_OF_BOUNCE_TURNOVER,7.0,01:44.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Markieff Morris,6461,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,16.0,01:28.0,4,Oshae Brissett,4278031,NA,NA,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,14.0,01:14.0,4,Markieff Morris,6461,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,ASSIST_MADE_SHOT,2.0,01:12.0,4,Markieff Morris,6461,NA,NA,Jaden Hardy,4868423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,6.0,01:06.0,4,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,18.9,00:47.100,4,Tim Hardaway Jr.,2528210,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,MADE_SHOT,3.1000000000000014,00:44.0,4,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656362,SHOT_CLOCK_TURNOVER,24.0,00:20.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,JUMPBALL,0.0,12:00.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Daniel Gafford,4278049,Al Horford,3213,Luka Doncic,3945274,NA,NA,NA,NA,0,0,false,false
401656361,ASSIST_MADE_SHOT,14.0,11:46.0,1,Kyrie Irving,6442,NA,NA,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,ASSIST_MADE_SHOT,23.0,11:23.0,1,Al Horford,3213,NA,NA,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MADE_SHOT,9.0,11:14.0,1,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,STEAL_TURNOVER,12.0,11:02.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jayson Tatum,4065648,NA,NA,Derrick Jones Jr.,3936099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MADE_SHOT,4.0,10:58.0,1,Derrick Jones Jr.,3936099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,16.0,10:42.0,1,Jrue Holiday,3995,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,STEAL_TURNOVER,7.0,10:35.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luka Doncic,3945274,NA,NA,Al Horford,3213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,10:26.0,1,Derrick White,3078576,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MADE_SHOT,14.0,10:12.0,1,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,TIMEOUT,1.0,10:11.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,ASSIST_MADE_SHOT,16.0,09:55.0,1,Al Horford,3213,NA,NA,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,BLOCK_AND_NO_POSSESSION_CHANGE,21.0,09:34.0,1,Derrick Jones Jr.,3936099,NA,NA,NA,NA,Al Horford,3213,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656361,ASSIST_MADE_SHOT,2.0,09:32.0,1,Kyrie Irving,6442,NA,NA,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,09:15.0,1,Derrick White,3078576,Daniel Gafford,4278049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,08:53.0,1,Kyrie Irving,6442,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,BLOCK_AND_NO_POSSESSION_CHANGE,8.0,08:45.0,1,Jayson Tatum,4065648,Jrue Holiday,3995,NA,NA,Daniel Gafford,4278049,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,0.0,08:45.0,1,Jrue Holiday,3995,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
