game_id,play_type,duration_of_play,time_after_play,qtr
401656362,SUBSTITUTION,0.0,09:35.0,2
401656362,FREE_THROW,0.0,09:35.0,2
401656362,ASSIST_MADE_SHOT,18.0,09:17.0,2
401656362,ASSIST_MADE_SHOT,16.0,09:01.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,08:43.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,08:34.0,2
401656362,PERSONAL_FOUL,13.0,08:21.0,2
401656362,SUBSTITUTION,0.0,08:21.0,2
401656362,SUBSTITUTION,0.0,08:21.0,2
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,17.0,08:04.0,2
401656362,SHOOTING_FOUL,0.0,08:04.0,2
401656362,FREE_THROW,0.0,08:04.0,2
401656362,SUBSTITUTION,0.0,08:04.0,2
401656362,SUBSTITUTION,0.0,08:04.0,2
401656362,FREE_THROW_DEFENSIVE_REBOUND,0.0,08:04.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,07:38.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,07:27.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,07:16.0,2
401656362,ASSIST_MADE_SHOT,13.0,07:03.0,2
401656362,SHOOTING_FOUL,0.0,07:03.0,2
401656362,SUBSTITUTION,0.0,07:03.0,2
401656362,FREE_THROW,0.0,07:03.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,06:50.0,2
401656362,MADE_SHOT,14.0,06:36.0,2
401656362,TIMEOUT,1.0,06:35.0,2
401656362,OFFENSIVE_FOUL,21.0,06:14.0,2
401656362,OFFENSIVE_FOUL_TURNOVER,0.0,06:14.0,2
401656362,MADE_SHOT,17.0,05:57.0,2
401656362,SHOOTING_FOUL,0.0,05:57.0,2
401656362,FREE_THROW,0.0,05:57.0,2
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,22.0,05:35.0,2
401656362,STEAL_TURNOVER,1.0,05:34.0,2
401656362,ASSIST_MADE_SHOT,18.0,05:16.0,2
401656362,ASSIST_MADE_SHOT,14.0,05:02.0,2
401656362,MADE_SHOT,20.0,04:42.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,04:24.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,04:09.0,2
401656362,PERSONAL_FOUL,4.0,04:05.0,2
401656362,SUBSTITUTION,0.0,04:05.0,2
401656362,SUBSTITUTION,0.0,04:05.0,2
401656362,SUBSTITUTION,0.0,04:05.0,2
401656362,SUBSTITUTION,0.0,04:05.0,2
401656362,PERSONAL_FOUL,4.0,04:01.0,2
401656362,SUBSTITUTION,0.0,04:01.0,2
401656362,SHOT_CLOCK_TURNOVER,14.0,03:47.0,2
401656362,TIMEOUT,0.0,03:47.0,2
401656362,SUBSTITUTION,0.0,03:47.0,2
401656362,SUBSTITUTION,0.0,03:47.0,2
401656362,BLOCK_AND_POSSESSION_CHANGE,19.0,03:28.0,2
401656362,SHOOTING_FOUL,12.0,03:16.0,2
401656362,FREE_THROW,0.0,03:16.0,2
401656362,FREE_THROW,0.0,03:16.0,2
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,19.0,02:57.0,2
401656362,PERSONAL_FOUL,0.0,02:57.0,2
401656362,FREE_THROW,0.0,02:57.0,2
401656362,FREE_THROW,0.0,02:57.0,2
401656362,BLOCK_AND_NO_POSSESSION_CHANGE,12.0,02:45.0,2
401656362,SUBSTITUTION,0.0,02:45.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,02:34.0,2
401656362,SHOOTING_FOUL,10.0,02:24.0,2
401656362,FREE_THROW,0.0,02:24.0,2
401656362,FREE_THROW,0.0,02:24.0,2
401656362,SUBSTITUTION,0.0,02:24.0,2
401656362,FREE_THROW,0.0,02:24.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,02:09.0,2
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,14.0,01:55.0,2
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,9.0,01:46.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,6.0,01:40.0,2
401656362,SHOOTING_FOUL,13.0,01:27.0,2
401656362,FREE_THROW,0.0,01:27.0,2
401656362,SUBSTITUTION,0.0,01:27.0,2
401656362,FREE_THROW,0.0,01:27.0,2
401656362,PERSONAL_FOUL,16.0,01:11.0,2
401656362,FREE_THROW,0.0,01:11.0,2
401656362,SUBSTITUTION,0.0,01:11.0,2
401656362,FREE_THROW,0.0,01:11.0,2
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,18.9,00:52.100,2
401656362,MADE_SHOT,5.899999999999999,00:46.200,2
401656362,MADE_SHOT,14.100000000000001,00:32.100,2
401656362,ASSIST_MADE_SHOT,23.1,00:09.0,2
401656362,SUBSTITUTION,0.0,12:00.0,3
401656362,SUBSTITUTION,0.0,12:00.0,3
401656362,SUBSTITUTION,0.0,12:00.0,3
401656362,SUBSTITUTION,0.0,12:00.0,3
401656362,SHOOTING_FOUL,21.0,11:39.0,3
401656362,FREE_THROW,0.0,11:39.0,3
401656362,FREE_THROW,0.0,11:39.0,3
401656362,ASSIST_MADE_SHOT,10.0,11:29.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,30.0,10:59.0,3
401656362,STEAL_TURNOVER,2.0,10:57.0,3
401656362,SHOOTING_FOUL,5.0,10:52.0,3
401656362,FREE_THROW,0.0,10:52.0,3
401656362,FREE_THROW,0.0,10:52.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,10:34.0,3
401656362,ASSIST_MADE_SHOT,3.0,10:31.0,3
401656362,BLOCK_AND_POSSESSION_CHANGE,15.0,10:16.0,3
401656362,LOOSE_BALL_FOUL,0.0,10:16.0,3
401656362,SUBSTITUTION,0.0,10:16.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,10:01.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,09:53.0,3
401656362,ASSIST_MADE_SHOT,14.0,09:39.0,3
401656362,PERSONAL_FOUL,9.0,09:30.0,3
401656362,ASSIST_MADE_SHOT,8.0,09:22.0,3
401656362,ASSIST_MADE_SHOT,16.0,09:06.0,3
401656362,SHOOTING_FOUL,13.0,08:53.0,3
401656362,FREE_THROW,0.0,08:53.0,3
401656362,SUBSTITUTION,0.0,08:53.0,3
401656362,SUBSTITUTION,0.0,08:53.0,3
401656362,FREE_THROW,0.0,08:53.0,3
401656362,ASSIST_MADE_SHOT,15.0,08:38.0,3
401656362,TIMEOUT,0.0,08:38.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,08:16.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,08:04.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,07:49.0,3
401656362,PERSONAL_FOUL,8.0,07:41.0,3
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,13.0,07:28.0,3
401656362,SHOOTING_FOUL,0.0,07:28.0,3
401656362,FREE_THROW,0.0,07:28.0,3
401656362,FREE_THROW,0.0,07:28.0,3
401656362,MADE_SHOT,14.0,07:14.0,3
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,21.0,06:53.0,3
401656362,MADE_SHOT,3.0,06:50.0,3
401656362,ASSIST_MADE_SHOT,11.0,06:39.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,06:15.0,3
401656362,SUBSTITUTION,6.0,06:09.0,3
401656362,SUBSTITUTION,0.0,06:09.0,3
401656362,PERSONAL_FOUL,2.0,06:07.0,3
401656362,STEAL_TURNOVER,8.0,05:59.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,05:51.0,3
401656362,STEAL_TURNOVER,11.0,05:40.0,3
401656362,MADE_SHOT,11.0,05:29.0,3
401656362,TIMEOUT,0.0,05:29.0,3
401656362,OUT_OF_BOUNCE_TURNOVER,13.0,05:16.0,3
401656362,BLOCK_AND_POSSESSION_CHANGE,22.0,04:54.0,3
401656362,ASSIST_MADE_SHOT,7.0,04:47.0,3
401656362,MADE_SHOT,15.0,04:32.0,3
401656362,ASSIST_MADE_SHOT,11.0,04:21.0,3
401656362,MADE_SHOT,22.0,03:59.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,03:44.0,3
401656362,ASSIST_MADE_SHOT,9.0,03:35.0,3
401656362,STEAL_TURNOVER,9.0,03:26.0,3
401656362,ASSIST_MADE_SHOT,8.0,03:18.0,3
401656362,TIMEOUT,0.0,03:18.0,3
401656362,SUBSTITUTION,0.0,03:18.0,3
401656362,SUBSTITUTION,0.0,03:18.0,3
401656362,SUBSTITUTION,0.0,03:18.0,3
401656362,SUBSTITUTION,0.0,03:18.0,3
401656362,SUBSTITUTION,0.0,03:18.0,3
401656362,OUT_OF_BOUNCE_TURNOVER,19.0,02:59.0,3
401656362,MADE_SHOT,20.0,02:39.0,3
401656362,MADE_SHOT,19.0,02:20.0,3
401656362,MADE_SHOT,14.0,02:06.0,3
401656362,ASSIST_MADE_SHOT,14.0,01:52.0,3
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,15.0,01:37.0,3
401656362,MISSED_SHOT,5.0,01:32.0,3
401656362,SUBSTITUTION,3.0,01:29.0,3
401656362,SUBSTITUTION,0.0,01:29.0,3
401656362,SUBSTITUTION,0.0,01:29.0,3
401656362,JUMPBALL,0.0,01:29.0,3
401656362,DEFENSIVE_REBOUND,0.0,01:29.0,3
401656362,ASSIST_MADE_SHOT,21.0,01:08.0,3
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,17.0,00:51.0,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,7.899999999999999,00:43.100,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,00:35.100,3
401656362,BLOCK_AND_POSSESSION_CHANGE,16.0,00:19.100,3
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,00:00.100,3
401656362,SUBSTITUTION,0.0,12:00.0,4
401656362,SUBSTITUTION,0.0,12:00.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,11:43.0,4
401656362,OFFENSIVE_FOUL,15.0,11:28.0,4
401656362,OFFENSIVE_FOUL_TURNOVER,0.0,11:28.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,11:11.0,4
401656362,ASSIST_MADE_SHOT,5.0,11:06.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,10:51.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,16.0,10:35.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,6.0,10:29.0,4
401656362,MADE_SHOT,15.0,10:14.0,4
401656362,MADE_SHOT,26.0,09:48.0,4
401656362,ASSIST_MADE_SHOT,19.0,09:29.0,4
401656362,MADE_SHOT,10.0,09:19.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,26.0,08:53.0,4
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,9.0,08:44.0,4
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,7.0,08:37.0,4
401656362,MADE_SHOT,0.0,08:37.0,4
401656362,ASSIST_MADE_SHOT,11.0,08:26.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,08:09.0,4
401656362,MADE_SHOT,6.0,08:03.0,4
401656362,TIMEOUT,2.0,08:01.0,4
401656362,SUBSTITUTION,0.0,08:01.0,4
401656362,SUBSTITUTION,0.0,08:01.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,07:38.0,4
401656362,ASSIST_MADE_SHOT,12.0,07:26.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,21.0,07:05.0,4
401656362,ASSIST_MADE_SHOT,15.0,06:50.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,27.0,06:23.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,06:14.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,06:06.0,4
401656362,ASSIST_MADE_SHOT,8.0,05:58.0,4
401656362,ASSIST_MADE_SHOT,22.0,05:36.0,4
401656362,PERSONAL_FOUL,11.0,05:25.0,4
401656362,SUBSTITUTION,0.0,05:25.0,4
401656362,SUBSTITUTION,0.0,05:25.0,4
401656362,SUBSTITUTION,0.0,05:25.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,05:16.0,4
401656362,SHOOTING_FOUL,3.0,05:13.0,4
401656362,FREE_THROW,0.0,05:13.0,4
401656362,FREE_THROW,0.0,05:13.0,4
401656362,BLOCK_AND_POSSESSION_CHANGE,12.0,05:01.0,4
401656362,ASSIST_MADE_SHOT,14.0,04:47.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,04:24.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,10.0,04:14.0,4
401656362,MADE_SHOT,4.0,04:10.0,4
401656362,MADE_SHOT,13.0,03:57.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,03:37.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,5.0,03:32.0,4
401656362,ASSIST_MADE_SHOT,7.0,03:25.0,4
401656362,PERSONAL_FOUL,21.0,03:04.0,4
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,10.0,02:54.0,4
401656362,TIMEOUT,0.0,02:54.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,7.0,02:47.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,02:34.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,02:14.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,01:57.0,4
401656362,PERSONAL_FOUL,2.0,01:55.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,4.0,01:51.0,4
401656362,OUT_OF_BOUNCE_TURNOVER,7.0,01:44.0,4
401656362,ASSIST_MADE_SHOT,16.0,01:28.0,4
401656362,MISSED_SHOT_OFFENSIVE_REBOUND,14.0,01:14.0,4
401656362,ASSIST_MADE_SHOT,2.0,01:12.0,4
401656362,MADE_SHOT,6.0,01:06.0,4
401656362,MISSED_SHOT_DEFENSIVE_REBOUND,18.9,00:47.100,4
401656362,MADE_SHOT,3.1000000000000014,00:44.0,4
401656362,SHOT_CLOCK_TURNOVER,24.0,00:20.0,4
401656361,JUMPBALL,0.0,12:00.0,1
401656361,ASSIST_MADE_SHOT,14.0,11:46.0,1
401656361,ASSIST_MADE_SHOT,23.0,11:23.0,1
401656361,MADE_SHOT,9.0,11:14.0,1
401656361,STEAL_TURNOVER,12.0,11:02.0,1
401656361,MADE_SHOT,4.0,10:58.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,16.0,10:42.0,1
401656361,STEAL_TURNOVER,7.0,10:35.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,10:26.0,1
401656361,MADE_SHOT,14.0,10:12.0,1
401656361,TIMEOUT,1.0,10:11.0,1
401656361,ASSIST_MADE_SHOT,16.0,09:55.0,1
401656361,BLOCK_AND_NO_POSSESSION_CHANGE,21.0,09:34.0,1
401656361,ASSIST_MADE_SHOT,2.0,09:32.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,09:15.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,08:53.0,1
401656361,BLOCK_AND_NO_POSSESSION_CHANGE,8.0,08:45.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,0.0,08:45.0,1
401656361,PERSONAL_FOUL,0.0,08:45.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,16.0,08:29.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,7.0,08:22.0,1
401656361,ASSIST_MADE_SHOT,5.0,08:17.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,07:54.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,07:39.0,1
401656361,MADE_SHOT,15.0,07:24.0,1
401656361,PERSONAL_FOUL,13.0,07:11.0,1
401656361,SUBSTITUTION,0.0,07:11.0,1
401656361,SUBSTITUTION,0.0,07:11.0,1
401656361,MADE_SHOT,6.0,07:05.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,21.0,06:44.0,1
401656361,MADE_SHOT,7.0,06:37.0,1
401656361,ASSIST_MADE_SHOT,11.0,06:26.0,1
401656361,MADE_SHOT,16.0,06:10.0,1
401656361,TRAVELING_TURNOVER,14.0,05:56.0,1
401656361,SUBSTITUTION,0.0,05:56.0,1
401656361,SUBSTITUTION,0.0,05:56.0,1
401656361,ASSIST_MADE_SHOT,8.0,05:48.0,1
401656361,SHOOTING_FOUL,0.0,05:48.0,1
401656361,FREE_THROW,0.0,05:48.0,1
401656361,MADE_SHOT,15.0,05:33.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,05:14.0,1
401656361,PERSONAL_FOUL,9.0,05:05.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,04:54.0,1
401656361,MADE_SHOT,6.0,04:48.0,1
401656361,SHOOTING_FOUL,14.0,04:34.0,1
401656361,FREE_THROW,0.0,04:34.0,1
401656361,FREE_THROW,0.0,04:34.0,1
401656361,SUBSTITUTION,0.0,04:34.0,1
401656361,SUBSTITUTION,0.0,04:34.0,1
401656361,FREE_THROW,0.0,04:34.0,1
401656361,OUT_OF_BOUNCE_TURNOVER,12.0,04:22.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,04:03.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,03:54.0,1
401656361,ASSIST_MADE_SHOT,3.0,03:51.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,03:33.0,1
401656361,ASSIST_MADE_SHOT,7.0,03:26.0,1
401656361,TIMEOUT,3.0,03:23.0,1
401656361,SUBSTITUTION,0.0,03:23.0,1
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,19.0,03:04.0,1
401656361,SUBSTITUTION,0.0,03:04.0,1
401656361,BLOCK_AND_POSSESSION_CHANGE,12.0,02:52.0,1
401656361,DEFENSIVE_THREE_SECONDS_FOUL,17.0,02:35.0,1
401656361,FREE_THROW_TECHNICAL,0.0,02:35.0,1
401656361,SUBSTITUTION,0.0,02:35.0,1
401656361,SUBSTITUTION,0.0,02:35.0,1
401656361,ASSIST_MADE_SHOT,11.0,02:24.0,1
401656361,MADE_SHOT,23.0,02:01.0,1
401656361,SHOOTING_FOUL,15.0,01:46.0,1
401656361,FREE_THROW,0.0,01:46.0,1
401656361,SUBSTITUTION,0.0,01:46.0,1
401656361,SUBSTITUTION,0.0,01:46.0,1
401656361,FREE_THROW,0.0,01:46.0,1
401656361,MADE_SHOT,12.0,01:34.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,01:12.0,1
401656361,SHOOTING_FOUL,10.0,01:02.0,1
401656361,FREE_THROW,0.0,01:02.0,1
401656361,FREE_THROW,0.0,01:02.0,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,15.899999999999999,00:46.100,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,12.100000000000001,00:34.0,1
401656361,ASSIST_MADE_SHOT,5.899999999999999,00:28.100,1
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,00:05.99,1
401656361,ASSIST_MADE_SHOT,4.1,00:01.0,1
401656361,SUBSTITUTION,0.0,12:00.0,2
401656361,SUBSTITUTION,0.0,12:00.0,2
401656361,SUBSTITUTION,0.0,12:00.0,2
401656361,SUBSTITUTION,0.0,12:00.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,11:41.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,11:26.0,2
401656361,STEAL_TURNOVER,22.0,11:04.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,14.0,10:50.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,14.0,10:36.0,2
401656361,SHOT_CLOCK_TURNOVER,0.0,10:36.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,10:22.0,2
401656361,OUT_OF_BOUNCE_TURNOVER,12.0,10:10.0,2
401656361,ASSIST_MADE_SHOT,18.0,09:52.0,2
401656361,PERSONAL_FOUL,15.0,09:37.0,2
401656361,SUBSTITUTION,0.0,09:37.0,2
401656361,SUBSTITUTION,0.0,09:37.0,2
401656361,STEAL_TURNOVER,12.0,09:25.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,09:17.0,2
401656361,MADE_SHOT,7.0,09:10.0,2
401656361,ASSIST_MADE_SHOT,18.0,08:52.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,08:29.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,08:11.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,8.0,08:03.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,6.0,07:57.0,2
401656361,TIMEOUT,0.0,07:57.0,2
401656361,SUBSTITUTION,0.0,07:57.0,2
401656361,SUBSTITUTION,0.0,07:57.0,2
401656361,SUBSTITUTION,0.0,07:57.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,26.0,07:31.0,2
401656361,BLOCK_AND_POSSESSION_CHANGE,14.0,07:17.0,2
401656361,LOOSE_BALL_FOUL,0.0,07:17.0,2
401656361,OFFENSIVE_FOUL,13.0,07:04.0,2
401656361,OFFENSIVE_FOUL_TURNOVER,0.0,07:04.0,2
401656361,SUBSTITUTION,0.0,07:04.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,06:40.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,06:26.0,2
401656361,ASSIST_MADE_SHOT,13.0,06:13.0,2
401656361,MADE_SHOT,14.0,05:59.0,2
401656361,ASSIST_MADE_SHOT,20.0,05:39.0,2
401656361,MADE_SHOT,21.0,05:18.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,21.0,04:57.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,9.0,04:48.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,04:36.0,2
401656361,PERSONAL_FOUL,10.0,04:26.0,2
401656361,SUBSTITUTION,0.0,04:26.0,2
401656361,SUBSTITUTION,0.0,04:26.0,2
401656361,SUBSTITUTION,0.0,04:26.0,2
401656361,SUBSTITUTION,0.0,04:26.0,2
401656361,SUBSTITUTION,0.0,04:26.0,2
401656361,MADE_SHOT,11.0,04:15.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,03:56.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,11.0,03:45.0,2
401656361,MADE_SHOT,4.0,03:41.0,2
401656361,ASSIST_MADE_SHOT,16.0,03:25.0,2
401656361,MADE_SHOT,17.0,03:08.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,24.0,02:44.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,4.0,02:40.0,2
401656361,MADE_SHOT,1.0,02:39.0,2
401656361,PERSONAL_FOUL,10.0,02:29.0,2
401656361,TIMEOUT,0.0,02:29.0,2
401656361,SUBSTITUTION,0.0,02:29.0,2
401656361,MADE_SHOT,16.0,02:13.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,01:51.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,01:40.0,2
401656361,ASSIST_MADE_SHOT,8.0,01:32.0,2
401656361,ASSIST_MADE_SHOT,18.0,01:14.0,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,25.0,00:49.0,2
401656361,LOOSE_BALL_FOUL,0.0,00:49.0,2
401656361,SUBSTITUTION,0.0,00:49.0,2
401656361,STEAL_TURNOVER,12.899999999999999,00:36.100,2
401656361,ASSIST_MADE_SHOT,3.1000000000000014,00:33.0,2
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,21.0,00:12.0,2
401656361,SHOOTING_FOUL,2.9000000000000004,00:09.99,2
401656361,FREE_THROW,0.0,00:09.99,2
401656361,SUBSTITUTION,0.0,00:09.99,2
401656361,SUBSTITUTION,0.0,00:09.99,2
401656361,SUBSTITUTION,0.0,00:09.99,2
401656361,FREE_THROW,0.0,00:09.99,2
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,00:01.100,2
401656361,SUBSTITUTION,0.0,12:00.0,3
401656361,SUBSTITUTION,0.0,12:00.0,3
401656361,SUBSTITUTION,0.0,12:00.0,3
401656361,MADE_SHOT,18.0,11:42.0,3
401656361,MADE_SHOT,17.0,11:25.0,3
401656361,ASSIST_MADE_SHOT,19.0,11:06.0,3
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,18.0,10:48.0,3
401656361,MADE_SHOT,0.0,10:48.0,3
401656361,ASSIST_MADE_SHOT,18.0,10:30.0,3
401656361,SHOOTING_FOUL,24.0,10:06.0,3
401656361,FREE_THROW,0.0,10:06.0,3
401656361,FREE_THROW,0.0,10:06.0,3
401656361,MADE_SHOT,14.0,09:52.0,3
401656361,ASSIST_MADE_SHOT,19.0,09:33.0,3
401656361,MADE_SHOT,13.0,09:20.0,3
401656361,STEAL_TURNOVER,21.0,08:59.0,3
401656361,ASSIST_MADE_SHOT,14.0,08:45.0,3
401656361,TIMEOUT,1.0,08:44.0,3
401656361,SUBSTITUTION,0.0,08:44.0,3
401656361,SUBSTITUTION,0.0,08:44.0,3
401656361,PERSONAL_FOUL,19.0,08:25.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,08:16.0,3
401656361,PERSONAL_FOUL,0.0,08:16.0,3
401656361,ASSIST_MADE_SHOT,9.0,08:07.0,3
401656361,MADE_SHOT,19.0,07:48.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,07:24.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,10.0,07:14.0,3
401656361,ASSIST_MADE_SHOT,15.0,06:59.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,21.0,06:38.0,3
401656361,PERSONAL_FOUL,4.0,06:34.0,3
401656361,SUBSTITUTION,0.0,06:34.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,06:19.0,3
401656361,BLOCK_AND_POSSESSION_CHANGE,8.0,06:11.0,3
401656361,ASSIST_MADE_SHOT,2.0,06:09.0,3
401656361,MADE_SHOT,17.0,05:52.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,05:29.0,3
401656361,SUBSTITUTION,0.0,05:29.0,3
401656361,SUBSTITUTION,0.0,05:29.0,3
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,14.0,05:15.0,3
401656361,ASSIST_MADE_SHOT,4.0,05:11.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,04:47.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,04:30.0,3
401656361,PERSONAL_FOUL,8.0,04:22.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,04:09.0,3
401656361,BLOCK_AND_POSSESSION_CHANGE,19.0,03:50.0,3
401656361,TIMEOUT,0.0,03:50.0,3
401656361,SUBSTITUTION,0.0,03:50.0,3
401656361,SUBSTITUTION,0.0,03:50.0,3
401656361,SUBSTITUTION,0.0,03:50.0,3
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,19.0,03:31.0,3
401656361,SHOOTING_FOUL,7.0,03:24.0,3
